id_erm;mre_guid;departamento;municipio;tipologia;cod_dane_muni;cod_dane_depto;organización;motivo_de_actividad;fecha_de_inicio;año_inicio;mes;fecha_de_finalizacion;nombre_del_sitio;location_guid;tipo_de_actividad;otromodeloerm;indigenashombresedad0a5;indigenashombresedad6a11;indigenashombresedad12a17;indigenashombresedad18a23;indigenashombresedad24omas;indigenashombresedadtotalh;indigenasmujeresedad0a5;indigenasmujeresedad6a11;indigenasmujeresedad12a17;indigenasmujeresedad18a23;indigenasmujeresedad24omas;indigenasmujeresedadtotalm;afroshombresedad0a5;afroshombresedad6a11;afroshombresedad12a17;afroshombresedad18a23;afroshombresedad24omas;afroshombresedadtotalh;afrosmujeresedad0a5;afrosmujeresedad6a11;afrosmujeresedad12a17;afrosmujeresedad18a23;afrosmujeresedad24omas;afrosmujeresedadtotalm;mestizoshombresedad0a5;mestizoshombresedad6a11;mestizoshombresedad12a17;mestizoshombresedad18a23;mestizoshombresedad24omas;mestizoshombresedadtotalh;mestizosmujeresedad0a5;mestizosmujeresedad6a11;mestizosmujeresedad12a17;mestizosmujeresedad18a23;mestizosmujeresedad24omas;mestizosmujeresedadtotalm;comunidadintervenida;motivoactividad;tipodeevidencias;deptomunicipio;tipolugar;otroevidencias;npersonastotal
ERM_ACT_1395;ac10-0256-1604cb5fb9d-2f0e38bc-2030-a;META;PUERTO GAITÁN;Tipo II;50568;50;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a0993-be1dcc6e-376c-e;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-PUERTO GAITÁN;SIN INFORMACION;;10
ERM_ACT_1396;ac10-0256-1604cb86387-5580e71f-2065-5;META;SAN JUAN DE ARAMA;Tipo II;50683;50;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1093174-3a90a593-2fd8-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-SAN JUAN DE ARAMA;SIN INFORMACION;;10
ERM_ACT_1397;ac10-0256-1604cb87039-efa7d0da-206c-e;META;URIBE;Tipo I;50370;50;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a0899-5c0366b8-3764-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-URIBE;SIN INFORMACION;;10
ERM_ACT_1398;ac10-0256-1604cb87b17-5752931f-2073-2;NARIÑO;PASTO;Tipo III;52001;52;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa107c6d9-d7e4b6ac-2310-9;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NARIÑO-PASTO;SIN INFORMACION;;10
ERM_ACT_1399;ac10-0256-1604cb88690-c39f96b1-207a-9;NARIÑO;PUERRES;Tipo I;52573;52;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10434fb-6f4cf404-448-62;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NARIÑO-PUERRES;SIN INFORMACION;;10
ERM_ACT_1400;ac10-0256-1604cb8919c-178eef34-2081-4;NARIÑO;TUMACO;Tipo I;52835;52;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa106e4f6-13632de8-1b78-b;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NARIÑO-TUMACO;SIN INFORMACION;;10
ERM_ACT_1401;ac10-0256-1604cb89d45-ff7bdcf6-2088-a;NORTE DE SANTANDER;OCAÑA;Tipo I;54498;54;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa106117a-8d13d9ab-144c-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NORTE DE SANTANDER-OCAÑA;SIN INFORMACION;;10
ERM_ACT_1402;ac10-0256-1604cb8a91c-4b8a7d6a-208f-9;NORTE DE SANTANDER;TEORAMA;Tipo I;54800;54;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1098eb7-9ef8e839-3318-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NORTE DE SANTANDER-TEORAMA;SIN INFORMACION;;10
ERM_ACT_1403;ac10-0256-1604cb8b4e4-b6d0c625-2096-8;NORTE DE SANTANDER;TIBÚ;Tipo I;54810;54;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa105650e-9bd4a915-e5c-ac;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NORTE DE SANTANDER-TIBÚ;SIN INFORMACION;;10
ERM_ACT_1404;ac10-0256-1604cb8bf25-156eecfc-209d-5;PUTUMAYO;PUERTO ASÍS;Tipo I;86568;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa109ea15-a3d65823-3654-e;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-PUERTO ASÍS;SIN INFORMACION;;10
ERM_ACT_1405;ac10-0256-1604cb8ca41-8d9f0371-20a4-7;PUTUMAYO;PUERTO CAICEDO;Tipo I;86569;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1065a1b-307b872d-16d0-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-PUERTO CAICEDO;SIN INFORMACION;;10
ERM_ACT_1406;ac10-0256-1604cb8d4df-83be814-20ab-5a;PUTUMAYO;PUERTO GUZMÁN;Tipo I;86571;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10649fe-248b11e9-1640-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-PUERTO GUZMÁN;SIN INFORMACION;;10
ERM_ACT_1407;ac10-0256-1604cb8e00b-fc63b07f-20b2-a;PUTUMAYO;PUERTO LEGUÍZAMO;Tipo I;86573;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10688cc-eafae154-185c-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-PUERTO LEGUÍZAMO;SIN INFORMACION;;10
ERM_ACT_1408;ac10-0256-1604cb8ebc3-6650d7e7-20b9-c;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1097c29-f131a2c1-3274-a;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-SAN MIGUEL;SIN INFORMACION;;10
ERM_ACT_1409;ac10-0256-1604cb8f671-5bc186e9-20c0-6;PUTUMAYO;VALLE DEL GUAMUEZ;Tipo I;86865;86;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a49e8-b112a35b-3994-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-VALLE DEL GUAMUEZ;SIN INFORMACION;;10
ERM_ACT_1410;ac10-0256-1604cb90120-6ca8176d-20c7-c;TOLIMA;CHAPARRAL;Tipo I;73168;73;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1095a39-60809c62-3138-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-CHAPARRAL;SIN INFORMACION;;10
ERM_ACT_1411;ac10-0256-1604cb90aa5-d2e35839-20ce-8;TOLIMA;PLANADAS;Tipo I;73555;73;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa106a8a8-c5ef0016-1970-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-PLANADAS;SIN INFORMACION;;10
ERM_ACT_1412;ac10-0256-1604cb91534-a661cbd7-20d5-e;TOLIMA;RIOBLANCO;Tipo I;73616;73;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1082257-6a22749e-2660-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-RIOBLANCO;SIN INFORMACION;;10
ERM_ACT_1413;ac10-0256-1604cb91fb4-86d8d253-20dc-f;ANTIOQUIA;GRANADA;Plan de intervención DH;05313;05;Descontamina Colombia;NINGUNO;1/10/2015;2015;10;;;0a0a-502c-11aa106b616-a1a8c1e-19e4-37;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA-GRANADA;SIN INFORMACION;;11
ERM_ACT_1414;ac10-0256-1604cb929f5-2cf15bbe-20e3-d;CAUCA;CALDONO;Tipo I;19137;19;Descontamina Colombia;NINGUNO;1/06/2015;2015;6;;;0a0a-502c-11aa1044111-6b4d9b68-4a8-5d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CALDONO;SIN INFORMACION;;15
ERM_ACT_1415;ac10-0256-1604cb93465-a85e08b0-20eb-6;CAUCA;JAMBALÓ;Tipo I;19364;19;Descontamina Colombia;NINGUNO;1/07/2015;2015;7;;;0a0a-502c-11aa1096e1f-2377fa5c-31f8-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-JAMBALÓ;SIN INFORMACION;;24
ERM_ACT_1416;ac10-0256-1604cb93f81-fa1d5ef1-20f2-4;CAUCA;SILVIA;Tipo II;19743;19;Descontamina Colombia;NINGUNO;1/07/2015;2015;7;;;0a0a-502c-11aa103de6f-ebe0a6fa-190-58;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-SILVIA;SIN INFORMACION;;8
ERM_ACT_1417;ac10-0256-1604cb9501b-7563ef57-20f9-9;TOLIMA;CHAPARRAL;Tipo I;73168;73;Descontamina Colombia;NINGUNO;1/12/2015;2015;12;;;0a0a-502c-11aa1095a39-60809c62-3138-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-CHAPARRAL;SIN INFORMACION;;10
ERM_ACT_1418;ac10-0256-1604cb95cec-1a5a5bc1-2100-f;TOLIMA;PLANADAS;Tipo I;73555;73;Descontamina Colombia;NINGUNO;1/03/2015;2015;3;;;0a0a-502c-11aa106a8a8-c5ef0016-1970-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-PLANADAS;SIN INFORMACION;;34
ERM_ACT_1419;ac10-0256-1604cb969bd-3e94f3bc-2107-f;ARAUCA;ARAUQUITA;Tipo I;81065;81;Descontamina Colombia;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a2142-a9256a99-3838-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-ARAUQUITA;SIN INFORMACION;;300
ERM_ACT_1420;ac10-0256-1604cb9745c-4a957403-210e-f;ARAUCA;FORTUL;Tipo I;81300;81;Descontamina Colombia;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10793e2-b009b7eb-2158-a;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-FORTUL;SIN INFORMACION;;300
ERM_ACT_1421;ac10-0256-1604cb97ecc-2451c399-2115-f;ARAUCA;PUERTO RONDÓN;Tipo I;81591;81;Descontamina Colombia;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa106760f-1e4e5217-17bc-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-PUERTO RONDÓN;SIN INFORMACION;;300
ERM_ACT_1422;ac10-0256-1604cb9899a-77af5b5b-211c-e;ARAUCA;SARAVENA;Tipo I;81736;81;Descontamina Colombia;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-SARAVENA;SIN INFORMACION;;300
ERM_ACT_1474;ac10-0256-1604cb99477-c8bfc7ac-2123-e;ARAUCA;FORTUL;Tipo I;81300;81;SENA;NINGUNO;1/08/2016;2016;8;;;0a0a-502c-11aa10793e2-b009b7eb-2158-a;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-FORTUL;SIN INFORMACION;;213
ERM_ACT_1475;ac10-0256-1604cb9a0bc-1c2e80dc-212a-6;ARAUCA;PUERTO RONDÓN;Tipo I;81591;81;SENA;NINGUNO;1/08/2016;2016;8;;;0a0a-502c-11aa106760f-1e4e5217-17bc-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-PUERTO RONDÓN;SIN INFORMACION;;113
ERM_ACT_1476;ac10-0256-1604cb9ab2c-423d1645-2131-5;ARAUCA;SARAVENA;Tipo I;81736;81;SENA;NINGUNO;1/08/2016;2016;8;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-SARAVENA;SIN INFORMACION;;201
ERM_ACT_1477;ac10-0256-1604cb9b609-e78e7d27-2138-a;CAQUETA;CARTAGENA DEL CHAIRÁ;Tipo I;18150;18;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1073076-ee9f91f3-1e00-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-CARTAGENA DEL CHAIRÁ;SIN INFORMACION;;69
ERM_ACT_1478;ac10-0256-1604cb9c00b-29a0daee-213f-f;CAQUETA;EL PAUJIL;Tipo I;18256;18;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1081528-ac66c81b-25e0-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-EL PAUJIL;SIN INFORMACION;;163
ERM_ACT_1479;ac10-0256-1604cb9c9c0-b76419b4-2146-b;CAQUETA;FLORENCIA;Tipo I;18001;18;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa10647ad-4c6f85ab-1628-7;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-FLORENCIA;SIN INFORMACION;;83
ERM_ACT_1480;ac10-0256-1604cb9d43f-89de2436-214d-a;CAQUETA;MILÁN;Tipo I;18460;18;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa105c9e2-9e90b52b-11d4-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-MILÁN;SIN INFORMACION;;58
ERM_ACT_1481;ac10-0256-1604cb9df3c-add4ac12-2154-2;CAUCA;BALBOA;Tipo I;19075;19;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-BALBOA;SIN INFORMACION;;164
ERM_ACT_1482;ac10-0256-1604cb9e9ac-8ed5ef4c-215b-a;CAUCA;BUENOS AIRES;Tipo I;19110;19;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa108e73c-983e72a4-2d4c-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-BUENOS AIRES;SIN INFORMACION;;90
ERM_ACT_1483;ac10-0256-1604cb9f564-18807a3b-2162-2;CAUCA;CORINTO;Tipo I;19212;19;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10a5bba-b613a70a-3a34-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CORINTO;SIN INFORMACION;;202
ERM_ACT_1484;ac10-0256-1604cb9fff3-2565ee6a-2169-f;CAUCA;EL TAMBO;Tipo I;19256;19;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa105a68b-77f8f44f-10a8-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-EL TAMBO;SIN INFORMACION;;143
ERM_ACT_1485;ac10-0256-1604cba0aa1-f67cbfc1-2170-8;CAUCA;GUAPI;Tipo III;19318;19;SENA;NINGUNO;1/11/2016;2016;11;;;ac10-0141-1382ffcfce6-60a60cbd-97c-74;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-GUAPI;SIN INFORMACION;;66
ERM_ACT_1486;ac10-0256-1604cba158e-fd985451-2177-5;CAUCA;INZÁ;Tipo II;19355;19;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa1084dcc-ee5d0772-27e0-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-INZÁ;SIN INFORMACION;;56
ERM_ACT_1487;ac10-0256-1604cba201e-da974804-217e-9;CAUCA;POPAYÁN;Tipo II;19001;19;SENA;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1094337-81dc6f00-3078-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-POPAYÁN;SIN INFORMACION;;61
ERM_ACT_1488;ac10-0256-1604cba2b97-48edc49d-2185-5;CHOCO;CERTEGUI;Tipo I;27160;27;SENA;NINGUNO;1/07/2016;2016;7;;;ac10-0141-13f20596a66-523ec4f6-ddf-cf;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO-CERTEGUI;SIN INFORMACION;;157
ERM_ACT_1489;ac10-0256-1604cba36b3-e197a764-218c-1;CHOCO;LLORÓ;Tipo I;27413;27;SENA;NINGUNO;1/07/2016;2016;7;;;0a0a-502c-11aa106a463-4dc6eb9d-1948-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO-LLORÓ;SIN INFORMACION;;107
ERM_ACT_1490;ac10-0256-1604cba429a-f36a92cf-2193-f;CHOCO;RIOSUCIO;Tipo I;27615;27;SENA;NINGUNO;1/07/2016;2016;7;;;0a0a-502c-11aa1099dab-abfca405-33a4-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO-RIOSUCIO;SIN INFORMACION;;230
ERM_ACT_1491;ac10-0256-1604cba4e81-d414c9c1-219a-4;CHOCO;TADÓ;Tipo I;27787;27;SENA;NINGUNO;1/07/2016;2016;7;;;0a0a-502c-11aa10a273d-ecba5204-386c-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO-TADÓ;SIN INFORMACION;;161
ERM_ACT_1492;ac10-0256-1604cba594e-5734efe9-21a1-d;GUAVIARE;CALAMAR;Tipo I;95015;95;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa109642c-6c54c541-3198-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-CALAMAR;SIN INFORMACION;;155
ERM_ACT_1493;ac10-0256-1604cbeb877-d36548c1-2246-9;GUAVIARE;MIRAFLORES;Tipo I;95200;95;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa1086ba4-bdf860ba-28f8-b;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-MIRAFLORES;SIN INFORMACION;;114
ERM_ACT_1494;ac10-0256-1604cbec2e7-5e653e87-224d-8;META;EL CASTILLO;Tipo I;50251;50;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa107613a-a60481a1-1f9c-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-EL CASTILLO;SIN INFORMACION;;36
ERM_ACT_1495;ac10-0256-1604cbece70-b1151def-2254-f;META;LA MACARENA;Tipo I;50350;50;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10992ed-d90521fd-333c-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-LA MACARENA;SIN INFORMACION;;85
ERM_ACT_1496;ac10-0256-1604cbedac4-11fe9786-225b-e;META;MESETAS;Tipo I;50330;50;SENA;NINGUNO;1/05/2016;2016;5;;;0a0a-502c-11aa109476d-51644c87-309c-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-MESETAS;SIN INFORMACION;;25
ERM_ACT_1497;ac10-0256-1604cbee65d-20a9d822-2262-e;META;PUERTO LLERAS;Tipo I;50577;50;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa105f18e-5568ad6d-1330-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-PUERTO LLERAS;SIN INFORMACION;;45
ERM_ACT_1498;ac10-0256-1604cbef0ec-dee37fbf-2269-a;META;PUERTO RICO;Tipo I;50590;50;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa1042cbe-3bdbd18c-404-59;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-PUERTO RICO;SIN INFORMACION;;57
ERM_ACT_1499;ac10-0256-1604cbefb2d-2d6d6780-2270-3;NARIÑO;CUMBAL;Tipo II;52227;52;SENA;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa106b3b4-d5618334-19d0-9;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;NARIÑO-CUMBAL;SIN INFORMACION;;202
